春	/spring (season)/gay/joyful/youthful/love/lust/life/
词典	/dictionary/also written 辭典|辞典[ci2 dian3]/CL:部[bu4],本[ben3]/
聪明	/intelligent; clever; bright/acute (of sight and hearing)/
打扫	/to clean/to sweep/
打算	/to plan/to intend/to calculate/plan/intention/calculation/CL:個|个[ge4]/
带	/band/belt/girdle/ribbon/tire/area/zone/region/CL:條|条[tiao2]/to wear/to carry/to take along/to bear (i.e. to have)/to lead/to bring/to look after/to raise/
担心	/anxious/worried/uneasy/to worry/to be anxious/
蛋糕	/cake/CL:塊|块[kuai4],個|个[ge4]/
当然	/only natural/as it should be/certainly/of course/without doubt/
地	/earth/ground/field/place/land/CL:片[pian4]/
灯	/lamp/light/lantern/CL:盞|盏[zhan3]/
地方	/area/place/space/room/territory/CL:處|处[chu4],個|个[ge4],塊|块[kuai4]/
地铁	/underground railway; subway/subway train/
地图	/map/CL:張|张[zhang1],本[ben3]/
电梯	/elevator/escalator/CL:臺|台[tai2],部[bu4]/
电子邮件	/email/CL:封[feng1],份[fen4]/
东	/east/host (i.e. sitting on east side of guest)/landlord/
冬	/(onom.) beating a drum/rat-a-tat/
动物	/animal/CL:隻|只[zhi1],群[qun2],個|个[ge4]/
短	/short/brief/to lack/weak point/fault/
段	/paragraph/section/segment/stage (of a process)/classifier for stories, periods of time, lengths of thread etc/
锻炼	/to toughen/to temper/to engage in physical exercise/to work out/(fig.) to develop one's skills/to train oneself/
多么	/how (wonderful etc)/what (a great idea etc)/however (difficult it may be etc)/(in interrogative sentences) how (much etc)/to what extent/
饿	/hungry/to starve (sb)/
不但……而且……	not only…but also…
耳朵	/ear/CL:隻|只[zhi1],個|个[ge4],對|对[dui4]/handle (on a cup)/
发	/hair/Taiwan pr. [fa3]/
发烧	/to have a high temperature (from illness)/to have a fever/
发现	/to notice; to become aware of/to discover; to find; to detect/a discovery/
方便	/convenient; suitable/to facilitate; to make things easy/having money to spare/(euphemism) to relieve oneself/
放	/to put/to place/to release/to free/to let go/to let out/to set off (fireworks)/
放心	/to feel relieved/to feel reassured/to be at ease/
分	/part/share/ingredient/component/
附近	/nearby; neighboring/(in the) vicinity (of); neighborhood/
复习	/variant of 復習|复习[fu4 xi2]/
干净	/clean/neat/
感兴趣	/to be interested/
感冒	/to catch cold/(common) cold/CL:場|场[chang2],次[ci4]/(coll.) to be interested in (often used in the negative)/(Tw) to detest/can't stand/
刚才	/just now (variant of 剛才|刚才[gang1 cai2])/
个子	/height/stature/build/size/
跟	/heel/to follow closely/to go with/(of a woman) to marry sb/with/compared with/to/towards/and (joining two nouns)/
根据	/according to/based on/basis/foundation/CL:個|个[ge4]/
更	/more/even more/further/still/still more/
公斤	/kilogram (kg)/
公园	/park (for public recreation)/CL:個|个[ge4],座[zuo4]/
故事	/narrative; story; tale/
刮风	/to be windy/
关	/mountain pass/to close; to shut; to turn off/to confine; to lock (sb) up; to shut (sb in a room, a bird in a cage etc)/to concern; to involve/
关系	/variant of 關係|关系[guan1 xi5]/
关心	/to be concerned about; to care about/
关于	/pertaining to/concerning/with regard to/about/a matter of/
国家	/country; nation; state/CL:個|个[ge4]/
过去	/(verb suffix)/
过（动词）	pass
还是	/still (as before)/had better/unexpectedly/or/
害怕	/to be afraid; to be scared/
黑板	/blackboard/CL:塊|块[kuai4],個|个[ge4]/
后来	/afterwards; later/newly arrived/
护照	/passport/CL:本[ben3],個|个[ge4]/
花（动词）	spend
花（名词）	flower
画	/to draw; to paint/picture; painting (CL:幅[fu2],張|张[zhang1])/to draw (a line) (variant of 劃|划[hua4])/stroke of a Chinese character (variant of 劃|划[hua4])/(calligraphy) horizontal stroke (variant of 劃|划[hua4])/
坏	/bad/spoiled/broken/to break down/(suffix) to the utmost/
欢迎	/to welcome/welcome/
还（动词）	Return
环境	/environment/circumstances/surroundings/CL:個|个[ge4]/ambient/
换	/to exchange/to change (clothes etc)/to substitute/to switch/to convert (currency)/
黄河	/Yellow River or Huang He/
回答	/to reply; to answer/reply; answer/
会议	/meeting/conference/CL:場|场[chang3],屆|届[jie4]/
或者	/or/possibly; maybe; perhaps/
几乎	/almost; nearly; practically/
机会	/opportunity/chance/occasion/CL:個|个[ge4]/
极	/extremely/pole (geography, physics)/utmost/top/
记得	/to remember/
季节	/time/season/period/CL:個|个[ge4]/
检查	/inspection/to examine/to inspect/CL:次[ci4]/
简单	/simple; not complicated/
健康	/health/healthy/
见面	/to meet; to see each other/CL:次[ci4]/
讲	/to speak/to explain/to negotiate/to emphasize/to be particular about/as far as sth is concerned/speech/lecture/
教	/religion/teaching/to make/to cause/to tell/
角	/role (theater)/to compete/ancient three legged wine vessel/third note of pentatonic scale/
脚	/role (variant of 角[jue2])/
接	/to receive/to answer (the phone)/to meet or welcome sb/to connect/to catch/to join/to extend/to take one's turn on duty/to take over for sb/
街道	/street/CL:條|条[tiao2]/subdistrict/residential district/
结婚	/to marry/to get married/CL:次[ci4]/
结束	/termination/to finish/to end/to conclude/to close/
节目	/program/item (on a program)/CL:臺|台[tai2],個|个[ge4],套[tao4]/
节日	/holiday/festival/CL:個|个[ge4]/
解决	/to solve; to resolve; to settle (a problem)/to eliminate; to wipe out (an enemy, bandits etc)/
借	/variant of 借[jie4]/
经常	/frequently; constantly; regularly; often/day-to-day; everyday; daily/
经过	/to pass/to go through/process/course/CL:個|个[ge4]/
经理	/manager/director/CL:個|个[ge4],位[wei4],名[ming2]/
久	/(long) time/(long) duration of time/
旧	/old/opposite: new 新/former/worn (with age)/
句子	/sentence/CL:個|个[ge4]/
决定	/to decide (to do something)/to resolve/decision/CL:個|个[ge4],項|项[xiang4]/certainly/
渴	/thirsty/
可爱	/adorable/cute/lovely/
刻	/quarter (hour)/moment/to carve/to engrave/to cut/oppressive/classifier for short time intervals/
客人	/visitor/guest/customer/client/CL:位[wei4]/
空调	/air conditioning/air conditioner (including units that have a heating mode)/CL:臺|台[tai2]/
口	/mouth/classifier for things with mouths (people, domestic animals, cannons, wells etc)/classifier for bites or mouthfuls/
哭	/to cry; to weep/
裤子	/trousers/pants/CL:條|条[tiao2]/
筷子	/chopsticks/CL:對|对[dui4],根[gen1],把[ba3],雙|双[shuang1]/
蓝	/blue/indigo plant/
老	/prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity/old (of people)/venerable (person)/experienced/of long standing/always/all the time/of the past/very/outdated/(of meat etc) tough/
离开	/to depart; to leave/
礼物	/gift; present/CL:件[jian4],個|个[ge4],份[fen4]/
历史	/history/CL:門|门[men2],段[duan4]/
脸	/face/CL:張|张[zhang1],個|个[ge4]/
聊天	/to chat; to gossip/
练习	/to practice/exercise/drill/practice/CL:個|个[ge4]/
辆	/classifier for vehicles/
了解	/to understand/to realize/to find out/
邻居	/neighbor/next door/CL:個|个[ge4]/
留学	/to study abroad/
楼	/house with more than 1 story/storied building/floor/CL:層|层[ceng2],座[zuo4],棟|栋[dong4]/
绿	/green/(slang) (derived from 綠帽子|绿帽子[lu:4 mao4 zi5]) to cheat on (one's spouse or boyfriend or girlfriend)/
马	/horse/CL:匹[pi3]/horse or cavalry piece in Chinese chess/knight in Western chess/
马上	/at once/right away/immediately/on horseback (i.e. by military force)/
满意	/satisfied/pleased/to one's satisfaction/
帽子	/hat/cap/(fig.) label/bad name/CL:頂|顶[ding3]/
米	/rice/CL:粒[li4]/meter (classifier)/
面包	/bread/CL:片[pian4],袋[dai4],塊|块[kuai4]/
明白	/clear/obvious/unequivocal/to understand/to realize/
拿	/to hold/to seize/to catch/to apprehend/to take/(used in the same way as 把[ba3]: to mark the following noun as a direct object)/
奶奶	/(informal) grandma (paternal grandmother)/(respectful) mistress of the house/CL:位[wei4]/(coll.) boobies/breasts/
南	/south/
难	/disaster/distress/to scold/
难过	/to feel sad/to feel unwell/(of life) to be difficult/
年级	/grade/year (in school, college etc)/CL:個|个[ge4]/
年轻	/young/
鸟	/bird/CL:隻|只[zhi1],群[qun2]/"bird" radical in Chinese characters (Kangxi radical 196)/(dialect) to pay attention to/(intensifier) damned/goddamn/
努力	/to make an effort; to try hard; to strive/hard-working; conscientious/
爬山	/to climb a mountain/to mountaineer/hiking/mountaineering/
盘子	/tray/plate/dish/CL:個|个[ge4]/
胖	/fat/plump/
啤酒	/beer (loanword)/CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]/
皮鞋	/leather shoes/
瓶子	/bottle/CL:個|个[ge4]/
其实	/actually; in fact; really/
其他	/other/(sth or sb) else/the rest/
骑	/to sit astride/to ride (a horse, bike etc)/classifier for saddle horses/
奇怪	/strange/odd/to marvel/to be baffled/
起来	/(after a verb) indicating the beginning and continuation of an action or a state/indicating an upward movement (e.g. after 站[zhan4])/indicating completion/(after a perception verb, e.g. 看[kan4]) expressing preliminary judgment/also pr. [qi3 lai5]/
起飞	/(of an aircraft) to take off/
清楚	/clear/distinct/to understand thoroughly/to be clear about/
请假	/to request leave of absence/
秋	/see 鞦韆|秋千[qiu1 qian1]/
裙子	/skirt/CL:條|条[tiao2]/
然后	/then; after that; afterwards/
热情	/cordial/enthusiastic/passion/passionate/passionately/
认为	/to believe; to think; to consider; to feel/
认真	/conscientious/earnest/serious/to take seriously/to take to heart/
容易	/easy; straightforward/likely; liable to; apt to/
如果	/if/in case/in the event that/
伞	/damask silk/variant of 傘|伞[san3]/
上网	/to go online/to connect to the Internet/(of a document etc) to be uploaded to the Internet/(tennis, volleyball etc) to move in close to the net/
生气	/to get angry; to be furious/vitality; liveliness/
声音	/voice/sound/CL:個|个[ge4]/
试	/to test/to try/experiment/examination/test/
世界	/world (CL:個|个[ge4])/
瘦	/thin/to lose weight/(of clothing) tight/(of meat) lean/(of land) unproductive/
舒服	/comfortable/feeling well/
叔叔	/father's younger brother/uncle/Taiwan pr. [shu2 shu5]/CL:個|个[ge4]/
树	/tree/CL:棵[ke1]/to cultivate/to set up/
数学	/mathematics/
刷牙	/to brush one's teeth/
双	/two/double/pair/both/even (number)/
水平	/level (of achievement etc)/standard/horizontal/
司机	/chauffeur; driver/
太阳	/sun/CL:個|个[ge4]/abbr. for 太陽穴|太阳穴[tai4 yang2 xue2]/
特别	/unusual; special/very; especially; particularly/expressly; for a specific purpose/(often followed by 是[shi4]) in particular/
疼	/(it) hurts; sore/to love dearly/
提高	/to raise/to increase/to improve/
体育	/sports/physical education/
甜	/sweet/
条	/strip/item/article/clause (of law or treaty)/classifier for long thin things (ribbon, river, road, trousers etc)/
同事	/colleague; co-worker/CL:個|个[ge4],位[wei4]/
同意	/to agree/to consent/to approve/
头发	/hair (on the head)/
突然	/sudden; abrupt; unexpected/
图书馆	/library/CL:家[jia1],個|个[ge4]/
腿	/hip bone/old variant of 腿[tui3]/
完成	/to complete; to accomplish/
碗	/bowl/cup/CL:隻|只[zhi1],個|个[ge4]/
万	/ten thousand/a great number/
忘记	/to forget/
为	/variant of 為|为[wei4]/
为了	/for; for the purpose of; in order to/
位	/position/location/place/seat/classifier for people (honorific)/classifier for binary bits (e.g. 十六位 16-bit or 2 bytes)/(physics) potential/
文化	/culture/civilization/cultural/CL:個|个[ge4],種|种[zhong3]/
西	/west/
习惯	/habit/custom/usual practice/to be used to/CL:個|个[ge4]/
洗手间	/toilet/lavatory/washroom/
洗澡	/to bathe/to take a shower/
夏	/summer/
先	/beforehand; first; earlier/at first; originally/for the time being; for now/(prefix) my late (in referring to deceased relatives older than oneself)/
香蕉	/banana/CL:枝[zhi1],根[gen1],個|个[ge4],把[ba3]/
相信	/to believe; to be convinced; to accept as true/
向	/variant of 向[xiang4]/direction/orientation/to face/to turn toward/to/towards/shortly before/formerly/
像	/to resemble/to be like/to look as if/such as/appearance/image/portrait/image under a mapping (math.)/
小心	/to be careful/to take care/
校长	/(college, university) president/headmaster/CL:個|个[ge4],位[wei4],名[ming2]/
新闻	/news/CL:條|条[tiao2],個|个[ge4]/
新鲜	/fresh (experience, food etc)/freshness/novel/uncommon/
信用卡	/credit card/
行李箱	/suitcase/baggage compartment/overhead bin/(car) trunk/boot/
熊猫	/panda/CL:隻|只[zhi1]/
需要	/to need; to want; to demand; to require/needs/
选择	/to select; to pick/choice; option; alternative/
要求	/to request/to require/requirement/to stake a claim/to ask/to demand/CL:點|点[dian3]/
爷爷	/(coll.) father's father/paternal grandfather/CL:個|个[ge4]/
一定	/surely/certainly/necessarily/fixed/a certain (extent etc)/given/particular/must/
一共	/altogether/
一会儿	/a moment/a while/in a moment/now...now.../also pr. [yi1 hui3 r5]/
一样	/same/like/equal to/the same as/just like/
以前	/before/formerly/previous/ago/
一般	/same/ordinary/so-so/common/general/generally/in general/
一边	/one side/either side/on the one hand/on the other hand/doing while/
一直	/straight (in a straight line)/continuously; always; all the way through/
音乐	/music/CL:張|张[zhang1],曲[qu3],段[duan4]/
银行	/bank/CL:家[jia1],個|个[ge4]/
饮料	/drink/beverage/
应该	/ought to/should/must/
影响	/influence/effect/to influence/to affect (usually adversely)/to disturb/CL:股[gu3]/
用	/to use/to employ/to have to/to eat or drink/expense or outlay/usefulness/hence/therefore/
游戏	/game/CL:場|场[chang3]/to play/
有名	/famous/well-known/
又	/(once) again/also/both... and.../and yet/(used for emphasis) anyway/
遇到	/to meet; to run into; to come across/
元	/currency unit (esp. Chinese yuan)/(bound form) first; original; primary/(bound form) basic; fundamental/(bound form) constituent; part/(prefix) meta-/(math.) argument; variable/era (of a reign)/(Tw) (geology) eon/
愿意	/to wish/to want/ready/willing (to do sth)/
月亮	/the moon/
越	/to exceed/to climb over/to surpass/the more... the more/
站	/station/to stand/to halt/to stop/branch of a company or organization/website/
张	/to open up/to spread/sheet of paper/classifier for flat objects, sheet/classifier for votes/
长（动词）	grow
着急	/to worry; to feel anxious/to feel a sense of urgency; to be in a hurry/Taiwan pr. [zhao1 ji2]/
照顾	/to take care of/to show consideration/to attend to/to look after/
照片	/photograph/picture/CL:張|张[zhang1],套[tao4],幅[fu2]/
照相机	/camera/CL:個|个[ge4],架[jia4],部[bu4],台[tai2],隻|只[zhi1]/
只（量词）	(measure word)
只（副词）	only
只有……才……	only if
中文	/Chinese language/
中间	/the middle; the inside/in the middle; within; between; among/during; in the meantime/
终于	/at last/in the end/finally/eventually/
种	/to plant/to grow/to cultivate/
重要	/important; significant; major/
周末	/weekend/
主要	/main; principal; major; primary/
注意	/to take note of; to pay attention to/
自己	/oneself/one's own/
自行车	/bicycle; bike/CL:輛|辆[liang4]/
总是	/always/
嘴	/mouth/beak/nozzle/spout (of teapot etc)/CL:張|张[zhang1],個|个[ge4]/
最后	/final/last/finally/ultimate/
最近	/recently/soon/nearest/
作业	/school assignment/homework/work/task/operation/CL:個|个[ge4]/to operate/
